Jaar,Weeknr,Deze_week,Artiest,Titel,Vorige_week,Aantal_weken,Status,Id,Artist_Song,Song_ID
2023	41	6	Nathan Dawe, Joel Corry & Ella Henderson	0800 HEAVEN	8	16		20232636
2023	41	7	Dimitri Vegas & Like Mike x David Guetta x Afro Bros (with Akon)	SHE KNOWS	6	11		20233136
2023	41	8	Lost Frequencies	THE FEELING	10	14		20232837
2023	41	9	Teddy Swims	LOSE CONTROL	11	8		20233433
2023	41	10	Doja Cat	PAINT THE TOWN RED	9	7		20233536
2023	41	11	Alok & Ava Max	CAR KEYS (AYLA)	15	15		20232739
2023	41	12	Nothing But Thieves	OVERCOME	12	22		20232032
2023	41	13	OneRepublic	RUNAWAY	17	18		20232427
2023	41	14	Dua Lipa	DANCE THE NIGHT	7	20		20232228
2023	41	15	Rond�	BREAK MY HEART	16	17		20232535
2023	41	16	Calvin Harris & Sam Smith	DESIRE	14	11		20233133
2023	41	17	Luke Combs	FAST CAR	18	6		20233633
2023	41	18	Taylor Swift	CRUEL SUMMER	21	4		20233838
2023	41	19	Bebe Rexha & David Guetta	ONE IN A MILLION	19	10		20233236
2023	41	20	Post Malone	CHEMICAL	13	25		20231725
2023	41	21	Douwe Bob	THIS WORLD IS OUR HOME	25	6		20233638
2023	41	22	Miley Cyrus	USED TO BE YOUNG	22	7		20233535
2023	41	23	Bennett	VOIS SUR TON CHEMIN - TECHNO MIX	32	2		20234032
2023	41	24	Di-Rect	OMG IT'S HAPPENING	24	14		20232833
2023	41	25	Racoon	NICKEL FOR GOODBYE	27	3		20233938
2023	41	26	Peggy Gou	IT GOES LIKE NANANA	20	16		20232619
2023	41	27	Alok, The Chainsmokers & Mae Stephens	JUNGLE	28	2		20234028
2023	41	28	Niklas Dee & Old Jim feat. Enny-Mae	NOT FAIR	23	8		20233440
2023	41	29	P!nk	RUNAWAY	29	12		20233040
2023	41	30	Chef'Special	MIRACLES	35	9		20233335
2023	41	31	Kris Kross Amsterdam, Sera x Conor Maynard	STAY (NEVER LEAVE)	0	1	NIEUW	20234131
2023	41	32	I�igo Quintero	SI NO EST�S	0	1	NIEUW	20234132
2023	41	33	Kane	WHAT ARE YOU WAITING FOR?	36	2		20234036
2023	41	34	Nick Schilder	SHATTERPROOF	33	10		20233240
2023	41	35	Tyla	WATER	0	1	NIEUW	20234135
2023	41	36	Tino Martin & Mart Hoogkamer	HARTSLAG VAN DE STAD	0	1	NIEUW	20234136
2023	41	37	Ti�sto	DRIFTING	26	16		20232639
2023	41	38	Marshmello & Farruko	ESTA VIDA	31	21		20232138
2023	41	39	Olivia Rodrigo	GET HIM BACK!	37	4		20233840
2023	41	40	Kris Kross Amsterdam, Sofia Reyes & Tinie Tempah	HOW YOU SAMBA	30	22		20232038
2023	40	1	Tate McRae	GREEDY	6	3		20233817
2023	40	2	Cass�, Raye & D-Block Europe	PRADA	3	7		20233438
2023	40	3	Anne-Marie feat. Shania Twain	UNHEALTHY	2	12		20232932
2023	40	4	Kenya Grace	STRANGERS	7	4		20233737
2023	40	5	Suzan & Freek & Claude	VAS-Y (GA MAAR)	5	4		20233715
2023	40	6	Dimitri Vegas & Like Mike x David Guetta x Afro Bros (with Akon)	SHE KNOWS	4	10		20233136
2023	40	7	Dua Lipa	DANCE THE NIGHT	1	19		20232228
2023	40	8	Nathan Dawe, Joel Corry & Ella Henderson	0800 HEAVEN	10	15		20232636
2023	40	9	Doja Cat	PAINT THE TOWN RED	9	6		20233536
2023	40	10	Lost Frequencies	THE FEELING	12	13		20232837
2023	40	11	Teddy Swims	LOSE CONTROL	14	7		20233433
2023	40	12	Nothing But Thieves	OVERCOME	11	21		20232032
2023	40	13	Post Malone	CHEMICAL	8	24		20231725
2023	40	14	Calvin Harris & Sam Smith	DESIRE	13	10		20233133
2023	40	15	Alok & Ava Max	CAR KEYS (AYLA)	17	14		20232739
2023	40	16	Rond�	BREAK MY HEART	16	16		20232535
2023	40	17	OneRepublic	RUNAWAY	18	17		20232427
2023	40	18	Luke Combs	FAST CAR	19	5		20233633
2023	40	19	Bebe Rexha & David Guetta	ONE IN A MILLION	21	9		20233236
2023	40	20	Peggy Gou	IT GOES LIKE NANANA	15	15		20232619
2023	40	21	Taylor Swift	CRUEL SUMMER	29	3		20233838
2023	40	22	Miley Cyrus	USED TO BE YOUNG	23	6		20233535
2023	40	23	Niklas Dee & Old Jim feat. Enny-Mae	NOT FAIR	20	7		20233440
2023	40	24	Di-Rect	OMG IT'S HAPPENING	27	13		20232833
2023	40	25	Douwe Bob	THIS WORLD IS OUR HOME	30	5		20233638
2023	40	26	Ti�sto	DRIFTING	25	15		20232639
2023	40	27	Racoon	NICKEL FOR GOODBYE	38	2		20233938
2023	40	28	Alok, The Chainsmokers & Mae Stephens	JUNGLE	0	1	NIEUW	20234028
2023	40	29	P!nk	RUNAWAY	28	11		20233040
2023	40	30	Kris Kross Amsterdam, Sofia Reyes & Tinie Tempah	HOW YOU SAMBA	24	21		20232038
2023	40	31	Marshmello & Farruko	ESTA VIDA	22	20		20232138
2023	40	32	Bennett	VOIS SUR TON CHEMIN - TECHNO MIX	0	1	NIEUW	20234032
2023	40	33	Nick Schilder	SHATTERPROOF	32	9		20233240
2023	40	34	Olivia Rodrigo	VAMPIRE	26	14		20232737
2023	40	35	Chef'Special	MIRACLES	35	8		20233335
2023	40	36	Kane	WHAT ARE YOU WAITING FOR?	0	1	NIEUW	20234036
2023	40	37	Olivia Rodrigo	GET HIM BACK!	37	3		20233840
2023	40	38	Sera	BEST FRIEND	36	10		20233138
2023	40	39	Kylie	PADAM PADAM	31	13		20232835
2023	40	40	Snelle	RADIO	39	6		20233540
